,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,205.0,10258.0,9629037.781482523,95.0,6083.0,9982137.288496803,100.0,2697.0,9951048.76971435,0.0
1,205.0,9037.0,9751376.732511032,122.0,6717.0,9956445.887179526,60.0,939.0,9893943.842450164,0.0
2,237.0,10321.0,9932930.952971246,112.0,8041.0,9995032.841749191,61.0,1628.0,9998422.68976379,0.0
3,226.0,9509.0,9925194.111524016,139.0,8810.0,9999752.186467297,87.0,1372.0,9979513.250469573,0.0
4,227.0,9221.0,9601733.29903104,117.0,8459.0,9918436.51285248,67.0,756.0,9976193.634461666,0.0
5,231.0,11509.0,9933684.324042136,129.0,10946.0,9984092.474153275,82.0,1699.0,9950849.762139574,0.0
6,174.0,8500.0,9717470.572981615,104.0,8684.0,9983671.550108902,92.0,2775.0,9878239.627861584,0.0
7,201.0,9479.0,9827640.296251206,121.0,10170.0,9924352.306890095,69.0,1455.0,9902588.858712383,0.0
8,231.0,10291.0,9920155.993223697,83.0,4853.0,9988966.658344934,65.0,933.0,9997747.058945797,0.0
9,130.0,4919.0,8415962.148347542,102.0,6637.0,9954563.083482774,105.0,2065.0,9960826.668042583,0.0
10,179.0,6770.0,9055322.590664607,109.0,5174.0,9975195.849851286,84.0,889.0,9979185.10718626,0.0
11,194.0,9336.0,8830915.681736007,114.0,9660.0,9998111.463335816,78.0,1436.0,9954422.11124929,0.0
12,228.0,10074.0,9990728.67147761,116.0,6291.0,9974451.325541012,66.0,1004.0,9933201.850848025,0.0
