,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,40.0,2201.0,2468318.1291179117,42.0,3408.0,2488271.0380199295,38.0,1227.0,2400785.8307420737,0.0
1,42.0,2085.0,2302685.861612821,55.0,3198.0,2490692.9009712287,31.0,883.0,2480661.993472995,0.0
2,30.0,1151.0,2315945.8494336847,26.0,1765.0,2478696.8396721575,34.0,715.0,2266989.551248762,0.0
3,40.0,2379.0,2451539.3039917895,43.0,1589.0,2397957.8908497985,20.0,269.0,2492428.4522836474,0.0
4,30.0,1234.0,613005.4776687224,60.0,3638.0,2425034.3947914187,42.0,1326.0,2424444.299338,0.0
5,50.0,2865.0,2137146.049441098,50.0,3848.0,2474699.7863615174,30.0,1087.0,2487055.3871159866,0.0
6,14.0,735.0,2712854.3160154764,37.0,862.0,2495001.3367514317,35.0,1004.0,2475075.841876104,0.0
7,18.0,639.0,1811095.5011356138,29.0,2055.0,2421109.33311992,51.0,1542.0,2484768.7490927107,0.0
8,19.0,1046.0,1865138.6818869,36.0,3043.0,2475674.943147874,43.0,1750.0,2498505.4049583166,0.0
9,40.0,2156.0,2295286.185360448,54.0,4379.0,2342388.4722578772,37.0,1152.0,2495299.110702478,0.0
10,20.0,791.0,1856741.4302323407,64.0,5751.0,2274146.3669816605,48.0,2132.0,2438981.5608805185,0.0
11,10.0,847.0,1187820.6573011081,50.0,3384.0,2465122.4926102064,35.0,1044.0,2407402.5109978914,0.0
12,10.0,952.0,2068589.475474508,32.0,1943.0,2472714.866543537,23.0,366.0,2272099.70451457,0.0
