,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,48.0,3046.0,4331040.193054373,55.0,3816.0,4991643.897632705,34.0,867.0,4969778.891837495,0.0
1,50.0,3193.0,3794386.0319632827,69.0,4673.0,4991482.457718437,25.0,630.0,4981596.031877423,0.0
2,50.0,2694.0,4044407.6335627125,70.0,5944.0,4997010.808071332,26.0,1022.0,4993305.474037116,0.0
3,98.0,6481.0,4825631.3737821,66.0,4412.0,4910475.909574794,51.0,910.0,4940729.746428887,0.0
4,60.0,4099.0,4331531.522507431,62.0,4599.0,4931087.2615138935,32.0,560.0,4965552.75649087,0.0
5,62.0,4341.0,4889614.880676361,56.0,3660.0,4972700.724919532,37.0,507.0,4942989.163436983,0.0
6,78.0,4058.0,4782315.749449136,71.0,3764.0,4893312.281296215,49.0,896.0,4917759.375953284,0.0
7,30.0,1894.0,3014596.396102888,74.0,5334.0,4973704.971801734,50.0,1563.0,4976110.761076937,0.0
8,30.0,2495.0,3382038.871128901,74.0,4627.0,4914555.2068554135,45.0,1234.0,4938278.668736592,0.0
9,60.0,3510.0,4698463.442122286,73.0,4320.0,4931650.852662718,51.0,381.0,4954830.840316418,0.0
10,60.0,3393.0,4176281.528184809,66.0,5851.0,4955275.367431105,20.0,183.0,4986245.101820526,0.0
11,70.0,4217.0,3999004.9362347336,54.0,4847.0,4987521.345371553,51.0,887.0,4951416.3020504555,0.0
12,60.0,3397.0,4239352.87893433,68.0,4430.0,4936227.498098489,40.0,509.0,4855657.584611128,0.0
