,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,60.0,3562.0,4747887.20222361,66.0,3514.0,4970681.192332885,33.0,506.0,4967088.4822849035,0.0
1,70.0,3344.0,4486535.485155858,76.0,3717.0,4965663.213091523,38.0,1493.0,4988142.925162774,0.0
2,50.0,2128.0,4647615.627640705,66.0,3840.0,4998729.344433198,53.0,1468.0,4958786.254154585,0.0
3,40.0,2405.0,4471623.397797003,57.0,4574.0,4997077.030713888,53.0,571.0,4889501.218283439,0.0
4,60.0,2442.0,4880367.541090834,76.0,5736.0,4873136.090574377,40.0,675.0,4987894.429885458,0.0
5,106.0,5486.0,4995653.010906235,61.0,4786.0,4860609.224671178,56.0,1689.0,4918575.594803332,0.0
6,60.0,2651.0,3990084.8045292404,44.0,3757.0,4965413.613980466,58.0,1042.0,4952970.092379415,0.0
7,50.0,2848.0,4224481.475274886,45.0,4171.0,4899954.212085588,25.0,206.0,4985962.482929034,0.0
8,78.0,2993.0,4306553.098146908,58.0,5522.0,4973769.251483663,60.0,1563.0,4870126.960580193,0.0
9,60.0,2753.0,4562343.282972687,61.0,3331.0,4987956.472351232,47.0,887.0,4994823.699961344,0.0
10,50.0,1106.0,3686591.0064866324,66.0,2385.0,4964991.742686607,50.0,403.0,4902484.556662707,0.0
11,70.0,3755.0,4885930.379748341,66.0,4700.0,4959645.596301072,37.0,583.0,4963931.2797000585,0.0
12,32.0,1634.0,4989189.701359041,53.0,2816.0,4987050.989645245,64.0,1569.0,4962401.756620432,0.0
