,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,10.0,869.0,1845603.3429446681,16.0,1756.0,2216025.3537366637,21.0,2003.0,2394298.9336246694,21.0
1,10.0,852.0,1900195.214964824,22.0,2114.0,2467186.3061592835,11.0,538.0,2460743.897496749,22.0
2,30.0,2459.0,2216745.7739591724,10.0,1619.0,1849638.679037755,30.0,2459.0,2119664.539516048,35.0
3,9.0,621.0,2345529.982657777,21.0,1673.0,2365793.7269996167,17.0,1142.0,1970751.3966197285,21.0
4,10.0,232.0,1419198.9360302277,16.0,1508.0,2202539.932560319,15.0,968.0,2441112.130411401,25.0
5,8.0,156.0,2015806.0219188938,12.0,1855.0,2352903.476280137,9.0,653.0,2387100.8041837886,18.0
6,18.0,1197.0,2262478.24557615,21.0,956.0,2297588.6475189575,13.0,427.0,2343848.44125754,32.0
7,10.0,104.0,1916263.7801306718,27.0,2181.0,2458194.9240115364,18.0,475.0,2384116.0736157973,31.0
8,9.0,840.0,1292986.2424141038,26.0,3160.0,1784319.7160122069,16.0,986.0,2499902.6626625853,28.0
9,9.0,590.0,2492102.240280325,9.0,590.0,2492102.240280325,7.0,337.0,1951150.8056205567,9.0
10,20.0,1791.0,2452980.2917901436,19.0,1462.0,2130394.0886463053,26.0,1873.0,2446831.068199373,26.0
11,26.0,1820.0,2347300.1516824896,22.0,1596.0,2157462.268103694,21.0,2085.0,2337705.750607025,26.0
12,8.0,933.0,1127946.8040801072,20.0,2482.0,2208482.0983893103,9.0,648.0,2466944.095880012,20.0
