,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,142.0,15501.0,9277929.021746866,96.0,6577.0,9870898.246208025,61.0,3691.0,9948848.53552451,142.0
1,137.0,9755.0,9649970.339425493,72.0,5128.0,9955544.510498965,65.0,2775.0,9770752.736356294,149.0
2,132.0,11977.0,9116096.582531178,82.0,6866.0,9557973.570717331,61.0,4567.0,9910828.050187172,141.0
3,131.0,11048.0,9751744.833439138,71.0,5428.0,9975289.972890329,60.0,3664.0,9994738.598127557,140.0
4,86.0,7402.0,9928917.217556914,80.0,9062.0,9902437.505104082,73.0,6105.0,9773294.57913707,114.0
5,118.0,11986.0,9878284.955689887,72.0,5041.0,9883603.901515592,56.0,3461.0,9947351.189336335,122.0
6,129.0,12507.0,9835981.136286613,76.0,5504.0,9839477.870179288,59.0,2832.0,9909214.224949745,129.0
7,114.0,9429.0,9946028.052923411,82.0,6115.0,9714852.339050062,68.0,3816.0,9272750.39519871,135.0
8,139.0,9626.0,9778331.434805062,88.0,6011.0,9837305.77838016,75.0,4049.0,9873722.0585792,161.0
9,145.0,11689.0,9930734.253978113,79.0,5055.0,9868172.408275,76.0,3978.0,9975461.887246761,145.0
10,141.0,14181.0,9962694.315855931,96.0,6057.0,9913852.820196643,62.0,3012.0,9542786.438165126,141.0
11,133.0,11600.0,9929324.035347944,90.0,6260.0,9853886.706854314,81.0,5526.0,9949680.854452435,146.0
12,148.0,12980.0,9785358.453828152,84.0,4971.0,9725333.787358705,89.0,3672.0,9857767.939841859,148.0
