,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,60.0,1862.0,4124372.1076336754,78.0,5395.0,4865535.703161867,48.0,1334.0,4959788.61858136,0.0
1,68.0,2076.0,4866446.589601779,73.0,3587.0,4959949.822441374,54.0,1266.0,4985703.83272574,0.0
2,50.0,1065.0,3832972.8198974426,60.0,4735.0,4982991.879711212,50.0,971.0,4853042.728266876,0.0
3,50.0,2212.0,4646094.057055831,48.0,2812.0,4979880.423254369,58.0,1174.0,4983660.935554374,0.0
4,50.0,1756.0,3550386.7660555383,91.0,5345.0,4903645.018009453,68.0,1508.0,4969074.296357167,0.0
5,60.0,2795.0,4648703.073192217,56.0,2858.0,4999194.80986113,48.0,805.0,4998800.97055724,0.0
6,44.0,2704.0,4272690.498417294,88.0,5345.0,4914761.131354152,35.0,510.0,4902015.732439178,0.0
7,56.0,1954.0,4748357.596177115,59.0,4117.0,4988598.011453988,55.0,1254.0,4944259.075388413,0.0
8,50.0,2010.0,4891717.552876732,78.0,5914.0,4988472.669562391,55.0,1339.0,4961230.477633477,0.0
9,40.0,1654.0,4758113.375626063,75.0,5278.0,4984656.588120513,47.0,1319.0,4989087.277568267,0.0
10,50.0,1845.0,3690716.086387413,100.0,8644.0,4976513.457894012,67.0,2375.0,4995496.27404757,0.0
11,80.0,2860.0,4810957.41226257,68.0,5642.0,4996818.224932045,63.0,1243.0,4929930.289481124,0.0
12,80.0,4052.0,4742342.205258143,58.0,4178.0,4986096.396710721,64.0,1343.0,4848628.619454679,0.0
