,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,20.0,966.0,2373022.10609074,33.0,1777.0,2452958.0782545013,22.0,316.0,2165437.091737063,0.0
1,20.0,1225.0,2124523.0974454307,53.0,3906.0,2460243.017305664,34.0,1626.0,2479221.2214354076,0.0
2,20.0,739.0,2340520.6693849354,42.0,3374.0,2470579.533482625,28.0,1206.0,2442529.5233679637,0.0
3,10.0,556.0,2513579.400516638,31.0,1993.0,2465724.055182517,35.0,273.0,2492860.541519228,0.0
4,30.0,1343.0,2131144.357021107,50.0,4187.0,2408390.552559236,37.0,702.0,2483506.76071569,0.0
5,20.0,327.0,2047191.9393321492,44.0,3455.0,2489151.6632545814,35.0,1097.0,2412372.1509006596,0.0
6,30.0,1369.0,2422544.1978545412,65.0,4381.0,2465154.6891973265,30.0,419.0,2419275.129386529,0.0
7,10.0,538.0,1486561.3279066645,27.0,2331.0,2489141.822448125,20.0,194.0,2484556.143577004,0.0
8,18.0,1153.0,2323172.030308342,40.0,2813.0,2499005.3652513833,26.0,487.0,2477449.4512738436,0.0
9,10.0,549.0,1973017.7003131884,45.0,3225.0,2475558.4229177185,33.0,432.0,2490070.5121422308,0.0
10,30.0,313.0,2456123.450896984,45.0,1031.0,2404158.7237072135,11.0,65.0,2489923.21232077,0.0
11,30.0,1565.0,2124739.7084660316,37.0,2412.0,2457230.2632527454,29.0,963.0,2488796.3601459623,0.0
12,12.0,459.0,1941841.3618294352,71.0,3622.0,2466682.252166968,30.0,489.0,2433841.117260933,0.0
