,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,55.0,3933.0,4994310.114491778,66.0,6970.0,4940376.973955431,27.0,872.0,4950110.377422287,0.0
1,40.0,2731.0,4886069.694114171,48.0,3665.0,4984067.089703614,39.0,1299.0,4943081.493191692,0.0
2,77.0,4657.0,4828800.100623891,54.0,3861.0,4859233.897517285,39.0,1343.0,4835151.070349943,0.0
3,67.0,3701.0,4418906.850418342,50.0,3814.0,4991060.6134413555,67.0,2551.0,4993227.372204244,0.0
4,60.0,4174.0,4804613.487853456,47.0,2961.0,4946194.811735259,33.0,974.0,4838394.57641785,0.0
5,30.0,2027.0,4643283.974881671,78.0,4292.0,4957557.2239828305,54.0,2279.0,4997108.943230113,0.0
6,58.0,4309.0,4866706.489021039,43.0,3274.0,4922740.478070533,36.0,535.0,4997501.133422701,0.0
7,60.0,2722.0,4421675.135005441,56.0,4140.0,4955246.273478605,18.0,132.0,4977941.775381956,0.0
8,50.0,3161.0,4825898.668458454,47.0,2841.0,4999328.881357878,36.0,847.0,4966629.624929623,0.0
9,50.0,3394.0,4941018.769676607,60.0,5434.0,4887867.480991572,26.0,1288.0,4918626.806956762,0.0
10,50.0,1902.0,4206526.95761265,50.0,2454.0,4964416.172729484,45.0,1026.0,4978778.523360856,0.0
11,60.0,3218.0,4181915.597445224,66.0,4678.0,4949746.960234947,57.0,1838.0,4919480.4819023805,0.0
12,58.0,3315.0,3129048.3430369543,61.0,2124.0,4987927.910291795,58.0,893.0,4584399.625371527,0.0
