,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,77.0,3143.0,4662429.529667644,78.0,4170.0,4822230.158609396,45.0,752.0,4970301.963361808,0.0
1,70.0,3225.0,4457170.916711525,82.0,4275.0,4850625.50890371,33.0,188.0,4986684.62117294,0.0
2,40.0,1691.0,4470372.392187829,70.0,3141.0,4953099.3083515465,53.0,1197.0,4951867.802286448,0.0
3,80.0,3471.0,4274622.85062849,63.0,3727.0,4970476.960256793,65.0,569.0,4939700.73165951,0.0
4,40.0,1372.0,4949616.395199896,89.0,5842.0,4988737.10651137,35.0,1023.0,4904700.308044898,0.0
5,39.0,2006.0,3825945.927570752,58.0,2613.0,4996098.42507001,31.0,451.0,4979545.045224926,0.0
6,60.0,3386.0,4906846.772362758,71.0,5216.0,4982902.180961593,35.0,357.0,4999291.277882726,0.0
7,60.0,1640.0,4601708.680492073,83.0,5344.0,4994017.336320324,34.0,155.0,4945167.124724069,0.0
8,80.0,3791.0,4318384.204089249,76.0,6126.0,4812962.084929346,55.0,941.0,4959339.199116584,0.0
9,80.0,2163.0,4952338.307694357,65.0,5405.0,4960375.397598778,32.0,76.0,4979187.320818375,0.0
10,80.0,2637.0,4846354.87211337,99.0,6189.0,4905981.527078718,45.0,430.0,4903207.576066526,0.0
11,90.0,2858.0,4881669.799176714,71.0,4700.0,4983391.177969907,40.0,403.0,4991136.808952465,0.0
12,90.0,3697.0,4920535.452400412,69.0,6126.0,4944785.480936342,32.0,416.0,4986029.109033323,0.0
