,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,8.0,669.0,2367693.573098503,19.0,2010.0,2201695.8735645763,12.0,798.0,2419382.72568832,23.0
1,18.0,1172.0,2368806.3870021687,18.0,1172.0,2368806.3870021687,16.0,422.0,2457515.6949534565,18.0
2,19.0,1495.0,1956755.1637740885,17.0,871.0,2452715.082342792,11.0,453.0,2096953.586607681,26.0
3,20.0,1244.0,1912999.2314222516,31.0,2420.0,2495009.770125109,27.0,1686.0,2435122.9098921255,31.0
4,10.0,215.0,1701947.606892926,16.0,855.0,2417283.242089463,16.0,855.0,2417283.242089463,19.0
5,10.0,870.0,1601211.614306773,30.0,3385.0,2408485.7483230503,13.0,1137.0,2316595.5045987437,30.0
6,18.0,1511.0,2236843.8266998325,22.0,854.0,2058586.9407613475,22.0,854.0,2460075.7107393933,25.0
7,9.0,690.0,1797969.490499779,17.0,1865.0,2313641.187963453,7.0,92.0,2443875.3111020024,21.0
8,18.0,1590.0,2478577.3576752855,18.0,1590.0,2478577.3576752855,12.0,920.0,2331720.8849327494,18.0
9,20.0,1226.0,1955393.3155716986,17.0,972.0,2164318.8266193494,22.0,1024.0,2475765.9831089163,29.0
10,10.0,166.0,1320439.9056031492,24.0,1902.0,2414666.156270931,25.0,1228.0,2396396.623688251,33.0
11,10.0,246.0,1500132.324548362,10.0,246.0,1500132.324548362,24.0,1601.0,2472505.315931583,24.0
12,10.0,466.0,1266826.9857744568,26.0,2180.0,2357721.021267107,25.0,1143.0,2472817.4187720977,34.0
