,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,192.0,11578.0,9566652.84639019,97.0,5049.0,9986328.270742513,73.0,1478.0,9903710.40433766,0.0
1,100.0,4901.0,8800232.185747726,105.0,6131.0,9979276.483352967,80.0,1702.0,9857385.360433007,0.0
2,170.0,10964.0,9979339.904291658,102.0,6874.0,9982282.709651671,85.0,3430.0,9954144.852753233,0.0
3,207.0,13175.0,9786077.576955566,111.0,7609.0,9881076.162261449,69.0,1393.0,9948230.351234421,0.0
4,171.0,12382.0,9563848.201513687,110.0,7879.0,9934975.922726203,66.0,1856.0,9852709.938050034,0.0
5,231.0,13965.0,9934017.099553468,102.0,6646.0,9935194.777856182,67.0,1810.0,9967290.267876593,0.0
6,200.0,10848.0,9754655.323439596,110.0,7301.0,9947167.48123565,73.0,1148.0,9808606.155369384,0.0
7,195.0,13173.0,9947759.689621879,111.0,7224.0,9993127.17671367,74.0,1970.0,9989432.813730419,0.0
8,90.0,5770.0,9246606.875479635,118.0,6634.0,9967442.04471168,73.0,1892.0,9977605.217221474,0.0
9,148.0,8013.0,9697152.54794593,132.0,6327.0,9930385.788222585,88.0,1250.0,9968725.247468114,0.0
10,155.0,9241.0,9843951.184635133,101.0,7770.0,9999944.235189216,60.0,1083.0,9952876.82646189,0.0
11,210.0,13995.0,9970554.796758099,108.0,7606.0,9965716.673797518,83.0,2091.0,9999004.21495226,0.0
12,145.0,9765.0,9988176.838881752,107.0,6134.0,9710226.220590148,79.0,1311.0,9976686.498499677,0.0
