,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,26.0,1855.0,2912734.216349346,66.0,6970.0,4940376.973955431,27.0,872.0,4950110.377422287,0.0
1,40.0,2731.0,4830755.535866082,48.0,3665.0,4984067.089703614,39.0,1299.0,4943081.493191692,0.0
2,68.0,4218.0,4991107.439843177,54.0,3861.0,4859233.897517285,39.0,1343.0,4835151.070349943,0.0
3,67.0,3701.0,4952746.182636295,50.0,3814.0,4991060.6134413555,67.0,2551.0,4993227.372204244,0.0
4,60.0,3701.0,3625101.094693285,47.0,2961.0,4946194.811735259,33.0,974.0,4838394.57641785,0.0
5,70.0,4177.0,4971311.964563018,78.0,4292.0,4957557.2239828305,54.0,2279.0,4997108.943230113,0.0
6,58.0,3882.0,4467652.340134978,43.0,3274.0,4922740.478070533,36.0,535.0,4997501.133422701,0.0
7,87.0,4455.0,4928153.476396238,56.0,4140.0,4955246.273478605,18.0,132.0,4977941.775381956,0.0
8,70.0,4949.0,4329342.971658232,47.0,2841.0,4999328.881357878,36.0,847.0,4966629.624929623,0.0
9,50.0,3394.0,4941018.769676607,60.0,5434.0,4887867.480991572,26.0,1288.0,4918626.806956762,0.0
10,50.0,1902.0,4206526.95761265,50.0,2454.0,4964416.172729484,45.0,1026.0,4978778.523360856,0.0
11,70.0,3368.0,4655402.522497466,66.0,4678.0,4949746.960234947,57.0,1838.0,4919480.4819023805,0.0
12,76.0,3487.0,4547442.195585216,61.0,2124.0,4987927.910291795,58.0,893.0,4584399.625371527,0.0
