,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,180.0,10313.0,9592319.3108739,147.0,9717.0,9964887.631172,70.0,1457.0,9987146.348338036,0.0
1,130.0,6926.0,9952129.450877484,121.0,6740.0,9984875.675775828,87.0,1954.0,9963559.240373172,0.0
2,179.0,8846.0,9899304.07069554,141.0,6898.0,9970869.15261621,101.0,2048.0,9983784.656792548,0.0
3,165.0,7342.0,9531128.411817,142.0,8471.0,9936206.52641231,80.0,1613.0,9926146.457081696,0.0
4,212.0,9772.0,9458698.097432029,120.0,8594.0,9973155.987369953,91.0,1755.0,9967847.734543543,0.0
5,216.0,9926.0,9986206.385888206,94.0,5718.0,9896685.952608671,108.0,3186.0,9975750.423290653,0.0
6,175.0,9882.0,9966875.075310089,118.0,6380.0,9968218.939138012,106.0,2840.0,9972822.764456755,0.0
7,150.0,5044.0,9117700.263984146,123.0,7311.0,9926729.044496613,115.0,2892.0,9958865.62441651,0.0
8,130.0,6597.0,8995384.23547793,94.0,5740.0,9899185.29612558,83.0,1826.0,9965481.059098762,0.0
9,216.0,11439.0,9701679.737334458,127.0,7005.0,9993366.64357027,103.0,1869.0,9945955.775635626,0.0
10,227.0,11080.0,9894320.323063085,122.0,6583.0,9979485.239684919,90.0,1860.0,9993811.52025713,0.0
11,120.0,5005.0,9741081.311354037,128.0,6119.0,9975588.370195918,100.0,2179.0,9990968.595823972,0.0
12,170.0,8259.0,9307195.787240364,119.0,6483.0,9970861.83304993,84.0,2042.0,9985175.29290742,0.0
