,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,20.0,1187.0,2291181.1836855295,38.0,2986.0,2442401.4240621347,30.0,1129.0,2419596.313153259,0.0
1,14.0,455.0,1890871.5708745988,24.0,2017.0,2459118.1142991283,18.0,384.0,2484847.115726005,0.0
2,18.0,945.0,1901736.12912951,56.0,2294.0,2411122.5769788884,28.0,415.0,2347520.4089486524,0.0
3,20.0,1083.0,2431681.5202056807,36.0,2377.0,2478152.171206397,33.0,1656.0,2454053.4805705696,0.0
4,30.0,1160.0,1996201.7625397823,31.0,2364.0,2494529.68602565,29.0,1597.0,2446676.244412887,0.0
5,20.0,1589.0,819016.2225352913,42.0,3341.0,2412910.1315857945,33.0,942.0,2397334.436869297,0.0
6,20.0,941.0,2322731.06562848,46.0,2652.0,2494236.939238168,38.0,1125.0,2495937.8535819994,0.0
7,30.0,1644.0,1880425.7765223165,57.0,3016.0,2339009.9024737617,15.0,113.0,2480424.690019862,0.0
8,16.0,840.0,1583141.107559751,54.0,3772.0,2416119.021328057,27.0,516.0,2375610.806820419,0.0
9,10.0,11.0,1316295.5625817785,26.0,1994.0,2461003.8141192496,27.0,380.0,2461407.9847810674,0.0
10,10.0,169.0,1401652.1788051988,43.0,2592.0,2495903.870694688,28.0,717.0,2382756.2114608684,0.0
11,20.0,1552.0,1699552.665911979,52.0,3353.0,2494574.8734824206,20.0,447.0,2466467.2319756257,0.0
12,40.0,1368.0,2217405.3762937365,34.0,1861.0,2416302.3840687447,22.0,265.0,2498479.418000259,0.0
