,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,213.0,8560.0,9373117.174489873,109.0,6979.0,9997189.59842707,115.0,3054.0,9980000.477904519,0.0
1,192.0,7229.0,9999702.98301018,116.0,6287.0,9988587.038133947,84.0,2111.0,9902212.708637005,0.0
2,115.0,4589.0,9846305.80208684,126.0,8657.0,9964135.667381883,73.0,1439.0,9994218.273713112,0.0
3,312.0,11577.0,9951542.580596283,128.0,8873.0,9989521.96227706,107.0,2512.0,9941175.198663877,0.0
4,185.0,7898.0,9818944.294870127,150.0,11873.0,9968154.233693356,87.0,2095.0,9995130.218128234,0.0
5,235.0,8975.0,9483571.831780149,136.0,7945.0,9996862.589330563,103.0,2496.0,9915303.337885983,0.0
6,168.0,6025.0,9308388.351270862,122.0,4845.0,9994861.478231383,108.0,2194.0,9964743.13640829,0.0
7,181.0,6928.0,9929542.548131172,118.0,7606.0,9965048.82712878,71.0,1968.0,9894332.448668415,0.0
8,170.0,5327.0,9543149.849215172,133.0,7437.0,9897894.260893619,88.0,1799.0,9972735.438868865,0.0
9,169.0,5998.0,9771784.819564499,116.0,7055.0,9997100.888838738,99.0,2186.0,9943052.691497065,0.0
10,200.0,6547.0,9881791.452862045,116.0,5826.0,9900679.082231082,102.0,2039.0,9970840.696150333,0.0
11,163.0,6007.0,9795926.021425733,118.0,7578.0,9958649.694098508,113.0,2440.0,9971071.112046814,0.0
12,157.0,6169.0,9466080.176696632,110.0,7753.0,9976550.047752757,81.0,1274.0,9982357.241847044,0.0
