,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,9.0,900.0,2117414.7385470634,12.0,830.0,2195849.541606798,13.0,1273.0,2496397.7786985897,21.0
1,20.0,729.0,2431523.9484046404,19.0,1548.0,2226931.6013542726,20.0,1168.0,2356212.954702054,25.0
2,10.0,578.0,1366308.484084396,18.0,2057.0,1933474.027820013,21.0,2001.0,2388017.517755423,21.0
3,20.0,1493.0,2340957.013517866,25.0,1549.0,2331940.9413479953,25.0,1000.0,2062093.487089703,28.0
4,9.0,289.0,1447462.251078948,21.0,1870.0,2479015.5249891817,23.0,1313.0,2445924.7535161898,30.0
5,29.0,1089.0,1889267.811594614,34.0,1410.0,2480096.500218126,22.0,624.0,2272272.7938995264,34.0
6,24.0,2227.0,2134481.2449611095,28.0,2915.0,2383539.2583192997,24.0,1374.0,2155621.688439238,35.0
7,27.0,1060.0,2481812.4979201336,21.0,935.0,2351519.370928441,20.0,407.0,1955258.7687045443,27.0
8,18.0,960.0,2255732.6679801843,17.0,1083.0,2426569.608717837,13.0,210.0,2305763.080257905,22.0
9,10.0,866.0,1797010.4337785193,24.0,1540.0,2373352.137933879,13.0,290.0,1956731.5376477381,24.0
10,10.0,888.0,1834943.7741450295,14.0,1226.0,1698910.2073092433,14.0,1226.0,1698910.2073092433,23.0
11,9.0,352.0,1514071.0413861633,11.0,604.0,1770862.6944950013,11.0,604.0,1770862.6944950013,16.0
12,8.0,710.0,2229336.9394839904,12.0,1539.0,1775234.4106972883,10.0,1223.0,2445084.6738745463,17.0
