,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,30.0,1154.0,2146925.6671530195,61.0,4319.0,2362371.1988034043,30.0,913.0,2316745.725522905,0.0
1,40.0,983.0,1940428.3789282504,48.0,2330.0,2488215.533068206,20.0,261.0,2360084.6224175934,0.0
2,30.0,808.0,2116447.481391823,51.0,2715.0,2313873.1773951636,23.0,413.0,2499750.715856704,0.0
3,20.0,1042.0,1852912.6409550812,48.0,3734.0,2455527.1868132595,18.0,338.0,2454467.356985123,0.0
4,20.0,750.0,2208253.001395339,60.0,3450.0,2463205.300996133,37.0,1086.0,2355879.120313939,0.0
5,20.0,493.0,2273954.1539983233,61.0,4468.0,2458774.8737019454,32.0,1268.0,2472354.837710799,0.0
6,11.0,392.0,2318369.610787745,58.0,4826.0,2425051.773466403,36.0,1127.0,2466701.2899812176,0.0
7,20.0,1397.0,2283460.173538557,54.0,4354.0,2499792.3908433467,19.0,289.0,2471229.4942502603,0.0
8,20.0,1037.0,2028056.2992763957,32.0,2562.0,2499609.565730646,22.0,350.0,2497176.2805762263,0.0
9,30.0,1323.0,1882309.7330743107,47.0,4149.0,2406903.6171437763,25.0,428.0,2479955.985413812,0.0
10,10.0,348.0,2053314.1796952134,51.0,4075.0,2294991.4125982374,31.0,692.0,2394719.736193817,0.0
11,20.0,683.0,2041429.5818977633,36.0,2275.0,2498609.5185104585,51.0,1400.0,2453237.1124957656,0.0
12,30.0,1119.0,2256035.815051706,36.0,2740.0,2489556.0600979603,39.0,872.0,2358670.144405172,0.0
