,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,202.0,9604.0,9618229.93807944,91.0,6629.0,9962714.80293243,96.0,2786.0,9927994.614733726,0.0
1,214.0,10139.0,9140315.442183893,128.0,9932.0,9985058.742061904,81.0,1793.0,9946432.031518055,0.0
2,169.0,6871.0,9993948.885853028,127.0,6621.0,9864200.6071098,98.0,1856.0,9974007.913768759,0.0
3,142.0,7588.0,9792155.88926785,112.0,7370.0,9949765.359466309,91.0,2538.0,9966386.172620364,0.0
4,155.0,7805.0,9532464.541594874,114.0,7159.0,9987871.162945384,89.0,2823.0,9962641.710936338,0.0
5,192.0,10811.0,9947661.340188257,81.0,5824.0,9976138.397045916,56.0,1249.0,9680092.468100756,0.0
6,231.0,12486.0,9932028.961011363,109.0,7277.0,9999024.649127237,93.0,2703.0,9993257.413448533,0.0
7,121.0,5591.0,9568794.755525507,122.0,7247.0,9942654.953707978,82.0,2037.0,9987352.346214607,0.0
8,134.0,7181.0,9695382.35738361,120.0,8372.0,9950143.821112951,75.0,2699.0,9904853.025847992,0.0
9,212.0,9585.0,9789193.450281315,100.0,6573.0,9908654.494629918,101.0,2203.0,9981556.968874551,0.0
10,200.0,9725.0,9707699.987596907,102.0,5402.0,9958531.636116762,72.0,1290.0,9991720.133516124,0.0
11,138.0,6078.0,9348699.129711438,121.0,6523.0,9991482.725428665,74.0,1593.0,9781970.074192023,0.0
12,222.0,10203.0,9945349.475173393,130.0,7654.0,9908052.214264344,77.0,1782.0,9809062.099354902,0.0
