,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,139.0,11303.0,9615057.699352017,91.0,5584.0,9935158.710990526,70.0,2873.0,9571071.81637594,147.0
1,123.0,11621.0,9760579.366531722,86.0,4401.0,9633677.013773901,79.0,3428.0,9902744.748730954,123.0
2,93.0,5665.0,9410492.114061318,76.0,4835.0,9612252.543204814,81.0,4866.0,9761822.452633142,117.0
3,123.0,14562.0,9913813.71601087,68.0,5557.0,9916990.584913196,71.0,4452.0,9768653.769602157,123.0
4,115.0,11828.0,9589746.245183682,86.0,7854.0,9964293.704455199,74.0,6244.0,9995482.05626215,125.0
5,119.0,11899.0,9847014.674924048,65.0,5019.0,9924949.766317317,68.0,4707.0,9855968.882314706,122.0
6,119.0,12170.0,9986801.731268425,67.0,6273.0,9682776.451715589,68.0,4443.0,9888900.26068422,130.0
7,117.0,9295.0,8328116.052579961,84.0,5287.0,9950893.443997068,71.0,3636.0,9918533.104244074,126.0
8,153.0,14195.0,9471180.980827352,96.0,6239.0,9998199.754747907,82.0,3387.0,9876481.798135152,153.0
9,137.0,12877.0,9496311.891239062,75.0,4873.0,9967705.899381913,58.0,2492.0,9935372.064675784,139.0
10,109.0,10480.0,9842748.118277332,64.0,5595.0,9990769.691830449,85.0,6702.0,9840742.83901773,119.0
11,130.0,9353.0,9810518.775605699,64.0,4732.0,9662977.303675871,75.0,3749.0,9873874.500025673,149.0
12,99.0,10628.0,9846238.01280591,66.0,4595.0,9859344.272845669,56.0,2787.0,9298035.057298608,101.0
