,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,107.0,5830.0,4785890.635430068,78.0,4170.0,4822230.158609396,45.0,752.0,4970301.963361808,0.0
1,120.0,5550.0,4810756.214067264,82.0,4275.0,4850625.50890371,33.0,188.0,4986684.62117294,0.0
2,50.0,2147.0,4188382.0309655196,70.0,3141.0,4953099.3083515465,53.0,1197.0,4951867.802286448,0.0
3,56.0,3589.0,4544034.707399751,63.0,3727.0,4970476.960256793,65.0,569.0,4939700.73165951,0.0
4,40.0,1783.0,4626741.763736979,89.0,5842.0,4988737.10651137,35.0,1023.0,4904700.308044898,0.0
5,36.0,2000.0,3743124.9305963474,58.0,2613.0,4996098.42507001,31.0,451.0,4979545.045224926,0.0
6,80.0,4444.0,4502421.830566076,71.0,5216.0,4982902.180961593,35.0,357.0,4999291.277882726,0.0
7,70.0,2381.0,4966609.014793577,83.0,5344.0,4994017.336320324,34.0,155.0,4945167.124724069,0.0
8,66.0,4241.0,4966427.63916414,76.0,6126.0,4812962.084929346,55.0,941.0,4959339.199116584,0.0
9,120.0,5977.0,4777894.265583801,65.0,5405.0,4960375.397598778,32.0,76.0,4979187.320818375,0.0
10,85.0,4867.0,4420176.221126436,99.0,6189.0,4905981.527078718,45.0,430.0,4903207.576066526,0.0
11,70.0,3103.0,2969470.6936729895,71.0,4700.0,4983391.177969907,40.0,403.0,4991136.808952465,0.0
12,64.0,3356.0,4873718.295283989,69.0,6126.0,4944785.480936342,32.0,416.0,4986029.109033323,0.0
