,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit
0,70.0,4759.0,4622871.599017715,83.0,3986.0,4989615.86747845,48.0,988.0,4978363.693931325,0.0
1,30.0,893.0,3349278.3049993655,78.0,4417.0,4999100.738849901,62.0,1204.0,4943180.395513968,0.0
2,90.0,4021.0,4964102.468162338,75.0,4253.0,4998953.310331908,43.0,651.0,4982065.391499297,0.0
3,55.0,2896.0,4590705.979633672,101.0,6617.0,4964592.270460348,41.0,881.0,4987912.565639353,0.0
4,80.0,3977.0,4512304.962576166,53.0,3935.0,4965252.623935599,52.0,1218.0,4963999.202720513,0.0
5,80.0,3459.0,3038832.784217108,67.0,4521.0,4940151.463004954,36.0,754.0,4955079.741214896,0.0
6,60.0,3730.0,4729373.999898931,87.0,5483.0,4971760.67018719,77.0,2010.0,4996872.290185472,0.0
7,70.0,2523.0,4834013.935936087,74.0,4132.0,4940923.45729981,74.0,1815.0,4971480.609235404,0.0
8,70.0,3477.0,4950244.137971628,67.0,4073.0,4961227.83489941,56.0,1866.0,4940149.333929228,0.0
9,80.0,4110.0,3857930.029208362,67.0,3413.0,4983556.678845406,60.0,1089.0,4978474.86490308,0.0
10,66.0,3168.0,4914042.477860799,69.0,4192.0,4904080.05491548,57.0,1655.0,4974744.180735435,0.0
11,40.0,2572.0,4634256.331296095,101.0,5206.0,4958182.165601297,68.0,1522.0,4974400.950366272,0.0
12,80.0,4339.0,4926549.786164192,75.0,3711.0,4999715.4851187905,32.0,1015.0,4992894.134328227,0.0
